Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,Virgin Islands (U.S.),VIR,723,722,722
"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,United States,USA,2152929,2135486,2107174
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Argentina,ARG,353095,354805,357274
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Brazil,BRA,1459897,1442169,1434015
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Colombia,COL,373217,368794,366527
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Dominican Republic,DOM,96112,96327,96670
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Ecuador,ECU,151756,152414,153608
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,El Salvador,SLV,57623,57107,56584
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Guatemala,GTM,188486,188152,189097
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Haiti,HTI,119987,120362,120716
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Mexico,MEX,1089705,1087920,1090123
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Nicaragua,NIC,63155,63431,63663
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Panama,PAN,35937,36313,36712
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Puerto Rico,PRI,21574,20759,19484
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,Virgin Islands (U.S.),VIR,739,740,729
"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,United States,USA,2063707,2058729,2036894
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Argentina,ARG,366179,367974,370573
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Brazil,BRA,1521028,1503556,1496410
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Colombia,COL,390014,385447,383244
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Dominican Republic,DOM,100003,100232,100597
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Ecuador,ECU,158525,159236,160485
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,El Salvador,SLV,60235,59705,59196
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Guatemala,GTM,196819,196490,197503
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Haiti,HTI,124387,124764,125038
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Mexico,MEX,1139529,1138680,1141251
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Nicaragua,NIC,66781,67057,67285
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Panama,PAN,37539,37937,38350
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Puerto Rico,PRI,22672,21693,20360
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,Virgin Islands (U.S.),VIR,723,722,723
"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,United States,USA,2158456,2153325,2130407
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Argentina,ARG,351791,352964,354822
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Brazil,BRA,1483142,1458636,1442437
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Colombia,COL,380285,374485,370453
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Dominican Republic,DOM,95923,96031,96288
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Ecuador,ECU,151471,151771,152516
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,El Salvador,SLV,57931,57379,56862
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Guatemala,GTM,189287,188168,188110
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Haiti,HTI,119211,119597,119981
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Mexico,MEX,1093252,1088892,1088010
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Nicaragua,NIC,62486,62803,63097
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Panama,PAN,35629,35984,36362
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Puerto Rico,PRI,21893,21383,20552
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,Virgin Islands (U.S.),VIR,730,740,739
"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,United States,USA,2061715,2067738,2058199
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Argentina,ARG,364781,366016,367981
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Brazil,BRA,1544265,1519515,1503773
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Colombia,COL,397364,391318,387210
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Dominican Republic,DOM,99791,99908,100179
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Ecuador,ECU,158173,158524,159327
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,El Salvador,SLV,60513,59944,59452
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Guatemala,GTM,197607,196467,196442
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Haiti,HTI,123366,123814,124194
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Mexico,MEX,1141514,1138627,1138716
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Nicaragua,NIC,66210,66529,66823
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Panama,PAN,37193,37578,37977
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Puerto Rico,PRI,23190,22449,21468
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,Virgin Islands (U.S.),VIR,724,722,723
"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,United States,USA,2156139,2162519,2152613
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Argentina,ARG,350765,351663,352829
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Brazil,BRA,1510066,1481890,1457391
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Colombia,COL,388005,381621,375886
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Dominican Republic,DOM,95787,95797,95950
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Ecuador,ECU,151408,151540,151814
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,El Salvador,SLV,58304,57650,57134
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Guatemala,GTM,190370,188959,187898
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Haiti,HTI,118416,118813,119222
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Mexico,MEX,1097746,1092316,1088092
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Nicaragua,NIC,61793,62115,62460
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Panama,PAN,35345,35691,36038
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Puerto Rico,PRI,21982,21552,21177
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,Virgin Islands (U.S.),VIR,717,731,741
"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,United States,USA,2055065,2067182,2070837
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Argentina,ARG,363662,364611,365858
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Brazil,BRA,1571377,1542697,1518048
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Colombia,COL,405389,398730,392784
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Dominican Republic,DOM,99632,99655,99813
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Ecuador,ECU,158041,158213,158549
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,El Salvador,SLV,60822,60138,59660
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Guatemala,GTM,198669,197238,196176
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Haiti,HTI,122276,122761,123247
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Mexico,MEX,1144014,1140440,1137830
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Nicaragua,NIC,65606,65936,66283
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Panama,PAN,36864,37245,37622
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Puerto Rico,PRI,23513,22835,22216
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,Virgin Islands (U.S.),VIR,724,722,722
"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,United States,USA,2148826,2161436,2165470
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Argentina,ARG,349951,350734,351531
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Brazil,BRA,1538488,1509735,1480654
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Colombia,COL,396157,389614,383093
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Dominican Republic,DOM,95683,95610,95671
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Ecuador,ECU,151399,151600,151636
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,El Salvador,SLV,58664,57963,57367
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Guatemala,GTM,191594,190160,188680
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Haiti,HTI,117609,118000,118430
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Mexico,MEX,1102715,1097144,1091394
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Nicaragua,NIC,61088,61400,61755
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Panama,PAN,35059,35427,35759
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Puerto Rico,PRI,21980,21394,21198
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,Virgin Islands (U.S.),VIR,701,715,731
"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,United States,USA,2046268,2060716,2071718
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Argentina,ARG,362736,363577,364446
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Brazil,BRA,1599971,1570712,1541177
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Colombia,COL,413836,407039,400261
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Dominican Republic,DOM,99491,99452,99519
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Ecuador,ECU,157952,158187,158280
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,El Salvador,SLV,61091,60329,59768
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Guatemala,GTM,199853,198414,196929
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Haiti,HTI,121137,121614,122162
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Mexico,MEX,1146730,1143156,1139471
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Nicaragua,NIC,64970,65303,65667
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Panama,PAN,36531,36933,37302
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Puerto Rico,PRI,23742,22945,22471
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,Virgin Islands (U.S.),VIR,723,722,721
"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,United States,USA,2139353,2153950,2165620
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Argentina,ARG,349465,349953,350698
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Brazil,BRA,1568063,1538461,1509420
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Colombia,COL,404910,397897,391361
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Dominican Republic,DOM,95606,95445,95434
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Ecuador,ECU,151395,151683,151822
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,El Salvador,SLV,58897,58271,57620
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Guatemala,GTM,193089,191410,190001
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Haiti,HTI,116796,117164,117599
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Mexico,MEX,1108645,1102110,1096556
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Nicaragua,NIC,60369,60677,61016
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Panama,PAN,34760,35157,35515
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Puerto Rico,PRI,21886,21168,20796
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,Virgin Islands (U.S.),VIR,681,697,713
"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,United States,USA,2034759,2053343,2065438
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Argentina,ARG,362114,362670,363498
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Brazil,BRA,1629653,1599526,1570096
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Colombia,COL,422881,415613,408858
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Dominican Republic,DOM,99349,99252,99272
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Ecuador,ECU,157847,158172,158361
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,El Salvador,SLV,61201,60485,59841
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Guatemala,GTM,201290,199612,198220
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Haiti,HTI,119951,120418,120959
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Mexico,MEX,1150203,1145775,1142403
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Nicaragua,NIC,64295,64642,65005
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Panama,PAN,36181,36613,37008
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Puerto Rico,PRI,23870,22976,22370
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,Virgin Islands (U.S.),VIR,722,720,720
"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,United States,USA,2127246,2145595,2157966
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Argentina,ARG,348643,349468,349950
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Brazil,BRA,1596515,1568029,1538450
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Colombia,COL,411797,406682,399779
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Dominican Republic,DOM,95546,95298,95207
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Ecuador,ECU,151533,151756,151996
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,El Salvador,SLV,59641,58453,57875
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Guatemala,GTM,193351,192882,191275
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Haiti,HTI,115870,116308,116732
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Mexico,MEX,1111539,1107857,1101518
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Nicaragua,NIC,59758,59943,60275
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Panama,PAN,34533,34872,35261
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Puerto Rico,PRI,21729,20858,20348
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,Virgin Islands (U.S.),VIR,667,677,694
"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,United States,USA,2030400,2043919,2059494
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Argentina,ARG,361137,362033,362608
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Brazil,BRA,1658086,1629105,1599130
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Colombia,COL,429889,424683,417564
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Dominican Republic,DOM,99245,99044,99015
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Ecuador,ECU,157911,158126,158420
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,El Salvador,SLV,61752,60483,59885
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Guatemala,GTM,201400,201014,199433
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Haiti,HTI,118655,119172,119704
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Mexico,MEX,1150130,1148984,1144926
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Nicaragua,NIC,63721,63944,64319
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Panama,PAN,35899,36275,36702
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Puerto Rico,PRI,23917,22910,22204
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,Virgin Islands (U.S.),VIR,720,718,718
"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,United States,USA,2122032,2135289,2150734
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,Argentina,ARG,347181,348647,349466
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,Brazil,BRA,1622229,1596468,1568011
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,Colombia,COL,415605,413723,408599
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,Dominican Republic,DOM,95493,95167,94990
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,Ecuador,ECU,151838,151970,152147
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,El Salvador,SLV,61162,59154,58007
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,Guatemala,GTM,191645,193119,192725
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,Haiti,HTI,114782,115347,115834
"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,Mexico,MEX,1109481,1110595,1107083
